,text,sentence,word,wordFreq,zipfFreq,surpGPT,word_length,wordId
366,text_10_L1,2,heute,0.000759,5.88,0.5767542719841003,5,25
367,text_10_L1,2,die,0.0302,7.48,3.967538833618164,3,26
368,text_10_L1,2,Bestäubungsleistung,1.62e-08,1.21,12.88033390045166,19,27
369,text_10_L1,2,der,0.0288,7.46,1.216251015663147,3,28
370,text_10_L1,2,Honigbienen,4.9e-07,2.69,1.5152157545089722,11,29
371,text_10_L1,2,in,0.0174,7.24,0.5806947350502014,2,30
372,text_10_L1,2,der,0.0288,7.46,1.3027822971343994,3,31
373,text_10_L1,2,Landwirtschaft,2.82e-05,4.45,0.07538595050573349,14,32
374,text_10_L1,2,als,0.00513,6.71,1.2158900499343872,3,33
375,text_10_L1,2,Nebenprodukt,7.94e-07,2.9,6.443306922912598,12,34
376,text_10_L1,2,der,0.0288,7.46,1.2239845991134644,3,35
377,text_10_L1,2,Imkerei.,9.33e-07,2.97,2.3995859622955322,8,36
378,text_10_L1,3,Ein,0.00813,6.91,4.3480916023254395,3,37
379,text_10_L1,3,Imker,2.09e-06,3.32,10.092474937438965,5,38
380,text_10_L1,3,braucht,0.000178,5.25,6.446806907653809,7,39
381,text_10_L1,3,keine,0.00145,6.16,4.120532512664795,5,40
382,text_10_L1,3,spezielle,2.09e-05,4.32,4.575563430786133,9,41
383,text_10_L1,3,"Ausbildung,",9.77e-05,4.99,1.8905142545700073,11,42
384,text_10_L1,3,in,0.0174,7.24,0.8730354309082031,2,43
385,text_10_L1,3,den,0.01,7.0,6.611353874206543,3,44
386,text_10_L1,3,deutschsprachigen,1.12e-05,4.05,2.5032896995544434,17,45
387,text_10_L1,3,Ländern,8.13e-05,4.91,8.711292266845703,7,46
388,text_10_L1,3,absolvieren,6.92e-06,3.84,0.4531496465206146,11,47
389,text_10_L1,3,aber,0.00427,6.63,9.119422912597656,4,48
390,text_10_L1,3,die,0.0302,7.48,3.455152750015259,3,49
391,text_10_L1,3,meisten,0.000178,5.25,2.1657299995422363,7,50
392,text_10_L1,3,Neu-Imker,2.07e-06,3.32,10.925897598266602,9,51
393,text_10_L1,3,einen,0.00302,6.48,8.504172325134277,5,52
394,text_10_L1,3,Grundkurs.,1.17e-06,3.07,2.426452398300171,10,53
395,text_10_L1,4,Vom,0.00126,6.1,6.517327785491943,3,54
396,text_10_L1,4,Imker,2.09e-06,3.32,10.762927055358887,5,55
397,text_10_L1,4,zu,0.0102,7.01,5.836987495422363,2,56
398,text_10_L1,4,unterscheiden,3.31e-05,4.52,8.956257820129395,13,57
399,text_10_L1,4,ist,0.012,7.08,0.6184672117233276,3,58
400,text_10_L1,4,der,0.0288,7.46,0.8504643440246582,3,59
401,text_10_L1,4,"Zeidler,",4.9e-07,2.69,7.878910541534424,8,60
402,text_10_L1,4,der,0.0288,7.46,0.7548404932022095,3,61
403,text_10_L1,4,den,0.01,7.0,0.00025293012731708586,3,62
404,text_10_L1,4,Honig,1.12e-05,4.05,6.853119850158691,5,63
405,text_10_L1,4,wild,3.16e-05,4.5,0.15597951412200928,4,64
406,text_10_L1,4,lebender,2.51e-06,3.4,4.636898040771484,8,65
407,text_10_L1,4,Honigbienen-Völker,4.72e-07,2.67,12.840649604797363,18,66
408,text_10_L1,4,im,0.00724,6.86,0.75079345703125,2,67
409,text_10_L1,4,Wald,6.46e-05,4.81,0.00012373158824630082,4,68
410,text_10_L1,4,sammelt.,9.55e-06,3.98,0.34894639253616333,8,69
411,text_10_L1,5,Der,0.0288,7.46,3.388126850128174,3,70
412,text_10_L1,5,Imker,2.09e-06,3.32,9.516945838928223,5,71
413,text_10_L1,5,hält,0.000135,5.13,7.733180046081543,4,72
414,text_10_L1,5,seine,0.00107,6.03,1.5125173330307007,5,73
415,text_10_L1,5,Bienenvölker,3.55e-07,2.55,1.5431745052337646,12,74
416,text_10_L1,5,in,0.0174,7.24,1.1417369842529297,2,75
417,text_10_L1,5,künstlichen,5.89e-06,3.77,1.3084675073623657,11,76
418,text_10_L1,5,"Nisthöhlen,",4.57e-08,1.66,8.468793869018555,11,77
419,text_10_L1,5,den,0.01,7.0,4.531416893005371,3,78
420,text_10_L1,5,"Bienenstöcken,",1.02e-07,2.01,6.111079216003418,14,79
421,text_10_L1,5,in,0.0174,7.24,1.1660348176956177,2,80
422,text_10_L1,5,denen,0.000372,5.57,2.9260470867156982,5,81
423,text_10_L1,5,Brutnest,3.63e-08,1.56,13.88791275024414,8,82
424,text_10_L1,5,und,0.0263,7.42,1.7237015962600708,3,83
425,text_10_L1,5,Honigvorräte,0.0,0.0,8.278485298156738,12,84
426,text_10_L1,5,vor,0.00204,6.31,1.551558494567871,3,85
427,text_10_L1,5,Witterungseinflüssen,1.58e-07,2.2,3.6002323627471924,20,86
428,text_10_L1,5,und,0.0263,7.42,0.7256386876106262,3,87
429,text_10_L1,5,den,0.01,7.0,7.124697685241699,3,88
430,text_10_L1,5,Räubereien,3.31e-08,1.52,9.79430866241455,10,89
431,text_10_L1,5,anderer,0.0001,5.0,0.91989666223526,7,90
432,text_10_L1,5,Tiere,7.08e-05,4.85,1.9220486879348755,5,91
433,text_10_L1,5,geschützt,2e-05,4.3,3.1484832763671875,9,92
434,text_10_L1,5,sind.,0.00398,6.6,0.18861941993236542,5,93
435,text_10_L1,6,Der,0.0288,7.46,3.388126850128174,3,94
436,text_10_L1,6,Imker,2.09e-06,3.32,9.516945838928223,5,95
437,text_10_L1,6,produziert,3.02e-05,4.48,9.39786434173584,10,96
438,text_10_L1,6,mit,0.00955,6.98,3.6325340270996094,3,97
439,text_10_L1,6,dem,0.00575,6.76,2.775193691253662,3,98
440,text_10_L1,6,Honig,1.12e-05,4.05,1.5359355211257935,5,99
441,text_10_L1,6,ein,0.00813,6.91,3.192230701446533,3,100
442,text_10_L1,6,Lebensmittel,2.19e-05,4.34,2.1341052055358887,12,101
443,text_10_L1,6,und,0.0263,7.42,2.235219955444336,3,102
444,text_10_L1,6,ist,0.012,7.08,2.556213140487671,3,103
445,text_10_L1,6,damit,0.000912,5.96,1.9827741384506226,5,104
446,text_10_L1,6,in,0.0174,7.24,3.5957746505737305,2,105
447,text_10_L1,6,den,0.01,7.0,2.433985710144043,3,106
448,text_10_L1,6,deutschsprachigen,1.12e-05,4.05,10.109527587890625,17,107
449,text_10_L1,6,Ländern,8.13e-05,4.91,0.4632546901702881,7,108
450,text_10_L1,6,der,0.0288,7.46,2.4146902561187744,3,109
451,text_10_L1,6,strengen,7.08e-06,3.85,0.0009922825265675783,8,110
452,text_10_L1,6,Lebensmittelgesetzgebung,0.0,0.0,2.9543142318725586,24,111
453,text_10_L1,6,unterstellt.,9.77e-06,3.99,1.637088418006897,12,112
454,text_10_L1,7,Honigbienen,4.9e-07,2.69,13.527308464050293,11,113
455,text_10_L1,7,sind,0.00398,6.6,1.209641933441162,4,114
456,text_10_L1,7,die,0.0302,7.48,2.9736340045928955,3,115
457,text_10_L1,7,wichtigsten,4.9e-05,4.69,1.3619935512542725,11,116
458,text_10_L1,7,Bestäuber,1.74e-07,2.24,0.21914047002792358,9,117
459,text_10_L1,7,von,0.00977,6.99,1.6289262771606445,3,118
460,text_10_L1,7,den,0.01,7.0,0.21637757122516632,3,119
461,text_10_L1,7,Blütenpflanzen.,2.69e-07,2.43,2.3593196868896484,15,120
462,text_10_L1,8,Wegen,0.000468,5.67,9.177042007446289,5,121
463,text_10_L1,8,ihrer,0.000575,5.76,4.301686763763428,5,122
464,text_10_L1,8,Bestäubungsleistung,1.62e-08,1.21,10.945834159851074,19,123
465,text_10_L1,8,ist,0.012,7.08,1.5416653156280518,3,124
466,text_10_L1,8,die,0.0302,7.48,0.40314435958862305,3,125
467,text_10_L1,8,Honigbiene,3.8e-07,2.58,0.7422441840171814,10,126
468,text_10_L1,8,nach,0.00363,6.56,2.3033511638641357,4,127
469,text_10_L1,8,Rind,3.47e-06,3.54,0.2866328954696655,4,128
470,text_10_L1,8,und,0.0263,7.42,0.7389018535614014,3,129
471,text_10_L1,8,Schwein,1.29e-05,4.11,0.003214670345187187,7,130
472,text_10_L1,8,weltweit,6.03e-05,4.78,0.00012766500003635883,8,131
473,text_10_L1,8,das,0.0145,7.16,4.86639404296875,3,132
474,text_10_L1,8,drittwichtigste,4.79e-08,1.68,0.03344305604696274,15,133
475,text_10_L1,8,Nutztier,2.29e-07,2.36,0.03972671926021576,8,134
476,text_10_L1,8,in,0.0174,7.24,0.06420592218637466,2,135
477,text_10_L1,8,der,0.0288,7.46,0.5421834588050842,3,136
478,text_10_L1,8,Landwirtschaft.,2.82e-05,4.45,0.2055416852235794,15,137
479,text_10_L1,9,Neben,0.000295,5.47,6.701180934906006,5,138
480,text_10_L1,9,der,0.0288,7.46,1.5482405424118042,3,139
481,text_10_L1,9,ökologischen,5.01e-06,3.7,0.0003840185818262398,12,140
482,text_10_L1,9,Bedeutung,9.55e-05,4.98,0.00027021096320822835,9,141
483,text_10_L1,9,der,0.0288,7.46,2.0287487506866455,3,142
484,text_10_L1,9,Honigbienen,4.9e-07,2.69,8.31069278717041,11,143
485,text_10_L1,9,als,0.00513,6.71,3.222263813018799,3,144
486,text_10_L1,9,Bestäuber,1.74e-07,2.24,0.17639119923114777,9,145
487,text_10_L1,9,von,0.00977,6.99,0.00046993177966214716,3,146
488,text_10_L1,9,Wild-,3.16e-05,4.5,2.638345956802368,5,147
489,text_10_L1,9,und,0.0263,7.42,0.00010013079008786008,3,148
490,text_10_L1,9,Kulturpflanzen,5.13e-07,2.71,0.25799858570098877,14,149
491,text_10_L1,9,hat,0.00398,6.6,1.9065635204315186,3,150
492,text_10_L1,9,die,0.0302,7.48,3.062041997909546,3,151
493,text_10_L1,9,Imkerei,9.33e-07,2.97,2.1310665607452393,7,152
494,text_10_L1,9,einen,0.00302,6.48,0.0009509570081718266,5,153
495,text_10_L1,9,großen,0.000355,5.55,0.010516110807657242,6,154
496,text_10_L1,9,ökonomischen,6.31e-06,3.8,1.24808669090271,12,155
497,text_10_L1,9,Nutzen,0.000107,5.03,2.1946656703948975,6,156
498,text_10_L1,9,für,0.00759,6.88,0.4436802566051483,3,157
499,text_10_L1,9,die,0.0302,7.48,0.023058727383613586,3,158
500,text_10_L1,9,"Landwirtschaft,",2.82e-05,4.45,3.6083011627197266,15,159
501,text_10_L1,9,wo,0.000794,5.9,0.022239454090595245,2,160
502,text_10_L1,9,sie,0.00661,6.82,3.094465494155884,3,161
503,text_10_L1,9,den,0.01,7.0,0.8641818761825562,3,162
504,text_10_L1,9,Ertrag,4.79e-06,3.68,2.1204895973205566,6,163
505,text_10_L1,9,und,0.0263,7.42,0.010576977394521236,3,164
506,text_10_L1,9,die,0.0302,7.48,2.2539825439453125,3,165
507,text_10_L1,9,Qualität,6.31e-05,4.8,2.8692879676818848,8,166
508,text_10_L1,9,von,0.00977,6.99,3.6521899700164795,3,167
509,text_10_L1,9,Obst,1.7e-05,4.23,0.841850757598877,4,168
510,text_10_L1,9,und,0.0263,7.42,1.5428593158721924,3,169
511,text_10_L1,9,Gemüse,2.14e-05,4.33,0.519099771976471,6,170
512,text_10_L1,9,erhöht.,3.89e-05,4.59,1.7751541137695312,7,171
513,text_10_L1,1,Der,0.0288,7.46,3.388126850128174,3,1
514,text_10_L1,1,Imker,2.09e-06,3.32,9.516945838928223,5,2
515,text_10_L1,1,beschäftigt,6.31e-05,4.8,9.107853889465332,11,3
516,text_10_L1,1,sich,0.00617,6.79,0.055439483374357224,4,4
517,text_10_L1,1,mit,0.00955,6.98,0.6910315752029419,3,5
518,text_10_L1,1,der,0.0288,7.46,0.42480912804603577,3,6
519,text_10_L1,1,"Haltung,",3.24e-05,4.51,4.338654518127441,8,7
520,text_10_L1,1,Vermehrung,2.04e-06,3.31,4.072422981262207,10,8
521,text_10_L1,1,und,0.0263,7.42,0.00029976642690598965,3,9
522,text_10_L1,1,Züchtung,1.02e-06,3.01,4.034296989440918,8,10
523,text_10_L1,1,von,0.00977,6.99,1.0419247150421143,3,11
524,text_10_L1,1,Honigbienen,4.9e-07,2.69,1.8313809633255005,11,12
525,text_10_L1,1,sowie,0.00049,5.69,0.0032431883737444878,5,13
526,text_10_L1,1,mit,0.00955,6.98,0.29649817943573,3,14
527,text_10_L1,1,der,0.0288,7.46,0.2864348590373993,3,15
528,text_10_L1,1,Produktion,4.79e-05,4.68,0.00301133724860847,10,16
529,text_10_L1,1,von,0.00977,6.99,0.16917750239372253,3,17
530,text_10_L1,1,Honig,1.12e-05,4.05,1.7048205137252808,5,18
531,text_10_L1,1,und,0.0263,7.42,0.12656047940254211,3,19
532,text_10_L1,1,weiterer,4.79e-05,4.68,3.31312894821167,8,20
533,text_10_L1,1,Bienenprodukte.,2.51e-08,1.4,1.1675795316696167,15,21
534,text_10_L1,2,Wirtschaftlich,1.66e-05,4.22,11.034524917602539,14,22
535,text_10_L1,2,relevanter,1.62e-06,3.21,8.412774085998535,10,23
536,text_10_L1,2,ist,0.012,7.08,7.836019515991211,3,24
537,text_10_L1,2,heute,0.000759,5.88,0.5767542719841003,5,25
538,text_10_L1,2,die,0.0302,7.48,3.967538833618164,3,26
539,text_10_L1,2,Bestäubungsleistung,1.62e-08,1.21,12.88033390045166,19,27
540,text_10_L1,2,der,0.0288,7.46,1.216251015663147,3,28
541,text_10_L1,2,Honigbienen,4.9e-07,2.69,1.5152157545089722,11,29
542,text_10_L1,2,in,0.0174,7.24,0.5806947350502014,2,30
543,text_10_L1,2,der,0.0288,7.46,1.3027822971343994,3,31
544,text_10_L1,2,Landwirtschaft,2.82e-05,4.45,0.07538595050573349,14,32
545,text_10_L1,2,als,0.00513,6.71,1.2158900499343872,3,33
546,text_10_L1,2,Nebenprodukt,7.94e-07,2.9,6.443306922912598,12,34
547,text_10_L1,2,der,0.0288,7.46,1.2239845991134644,3,35
548,text_10_L1,2,Imkerei.,9.33e-07,2.97,2.3995859622955322,8,36
549,text_10_L1,3,Ein,0.00813,6.91,4.3480916023254395,3,37
550,text_10_L1,3,Imker,2.09e-06,3.32,10.092474937438965,5,38
551,text_10_L1,3,braucht,0.000178,5.25,6.446806907653809,7,39
552,text_10_L1,3,keine,0.00145,6.16,4.120532512664795,5,40
553,text_10_L1,3,spezielle,2.09e-05,4.32,4.575563430786133,9,41
554,text_10_L1,3,"Ausbildung,",9.77e-05,4.99,1.8905142545700073,11,42
555,text_10_L1,3,in,0.0174,7.24,0.8730354309082031,2,43
556,text_10_L1,3,den,0.01,7.0,6.611353874206543,3,44
557,text_10_L1,3,deutschsprachigen,1.12e-05,4.05,2.5032896995544434,17,45
558,text_10_L1,3,Ländern,8.13e-05,4.91,8.711292266845703,7,46
559,text_10_L1,3,absolvieren,6.92e-06,3.84,0.4531496465206146,11,47
560,text_10_L1,3,aber,0.00427,6.63,9.119422912597656,4,48
561,text_10_L1,3,die,0.0302,7.48,3.455152750015259,3,49
562,text_10_L1,3,meisten,0.000178,5.25,2.1657299995422363,7,50
563,text_10_L1,3,Neu-Imker,2.07e-06,3.32,10.925897598266602,9,51
564,text_10_L1,3,einen,0.00302,6.48,8.504172325134277,5,52
565,text_10_L1,3,Grundkurs.,1.17e-06,3.07,2.426452398300171,10,53
566,text_10_L1,4,Vom,0.00126,6.1,6.517327785491943,3,54
567,text_10_L1,4,Imker,2.09e-06,3.32,10.762927055358887,5,55
568,text_10_L1,4,zu,0.0102,7.01,5.836987495422363,2,56
569,text_10_L1,4,unterscheiden,3.31e-05,4.52,8.956257820129395,13,57
570,text_10_L1,4,ist,0.012,7.08,0.6184672117233276,3,58
571,text_10_L1,4,der,0.0288,7.46,0.8504643440246582,3,59
572,text_10_L1,4,"Zeidler,",4.9e-07,2.69,7.878910541534424,8,60
573,text_10_L1,4,der,0.0288,7.46,0.7548404932022095,3,61
574,text_10_L1,4,den,0.01,7.0,0.00025293012731708586,3,62
575,text_10_L1,4,Honig,1.12e-05,4.05,6.853119850158691,5,63
576,text_10_L1,4,wild,3.16e-05,4.5,0.15597951412200928,4,64
577,text_10_L1,4,lebender,2.51e-06,3.4,4.636898040771484,8,65
578,text_10_L1,4,Honigbienen-Völker,4.72e-07,2.67,12.840649604797363,18,66
579,text_10_L1,4,im,0.00724,6.86,0.75079345703125,2,67
580,text_10_L1,4,Wald,6.46e-05,4.81,0.00012373158824630082,4,68
581,text_10_L1,4,sammelt.,9.55e-06,3.98,0.34894639253616333,8,69
582,text_10_L1,5,Der,0.0288,7.46,3.388126850128174,3,70
583,text_10_L1,5,Imker,2.09e-06,3.32,9.516945838928223,5,71
584,text_10_L1,5,hält,0.000135,5.13,7.733180046081543,4,72
585,text_10_L1,5,seine,0.00107,6.03,1.5125173330307007,5,73
586,text_10_L1,5,Bienenvölker,3.55e-07,2.55,1.5431745052337646,12,74
587,text_10_L1,5,in,0.0174,7.24,1.1417369842529297,2,75
588,text_10_L1,5,künstlichen,5.89e-06,3.77,1.3084675073623657,11,76
589,text_10_L1,5,"Nisthöhlen,",4.57e-08,1.66,8.468793869018555,11,77
590,text_10_L1,5,den,0.01,7.0,4.531416893005371,3,78
591,text_10_L1,5,"Bienenstöcken,",1.02e-07,2.01,6.111079216003418,14,79
592,text_10_L1,5,in,0.0174,7.24,1.1660348176956177,2,80
593,text_10_L1,5,denen,0.000372,5.57,2.9260470867156982,5,81
594,text_10_L1,5,Brutnest,3.63e-08,1.56,13.88791275024414,8,82
595,text_10_L1,5,und,0.0263,7.42,1.7237015962600708,3,83
596,text_10_L1,5,Honigvorräte,0.0,0.0,8.278485298156738,12,84
597,text_10_L1,5,vor,0.00204,6.31,1.551558494567871,3,85
598,text_10_L1,5,Witterungseinflüssen,1.58e-07,2.2,3.6002323627471924,20,86
599,text_10_L1,5,und,0.0263,7.42,0.7256386876106262,3,87
600,text_10_L1,5,den,0.01,7.0,7.124697685241699,3,88
601,text_10_L1,5,Räubereien,3.31e-08,1.52,9.79430866241455,10,89
602,text_10_L1,5,anderer,0.0001,5.0,0.91989666223526,7,90
603,text_10_L1,5,Tiere,7.08e-05,4.85,1.9220486879348755,5,91
604,text_10_L1,5,geschützt,2e-05,4.3,3.1484832763671875,9,92
605,text_10_L1,5,sind.,0.00398,6.6,0.18861941993236542,5,93
606,text_10_L1,6,Der,0.0288,7.46,3.388126850128174,3,94
607,text_10_L1,6,Imker,2.09e-06,3.32,9.516945838928223,5,95
608,text_10_L1,6,produziert,3.02e-05,4.48,9.39786434173584,10,96
609,text_10_L1,6,mit,0.00955,6.98,3.6325340270996094,3,97
610,text_10_L1,6,dem,0.00575,6.76,2.775193691253662,3,98
611,text_10_L1,6,Honig,1.12e-05,4.05,1.5359355211257935,5,99
612,text_10_L1,6,ein,0.00813,6.91,3.192230701446533,3,100
613,text_10_L1,6,Lebensmittel,2.19e-05,4.34,2.1341052055358887,12,101
614,text_10_L1,6,und,0.0263,7.42,2.235219955444336,3,102
615,text_10_L1,6,ist,0.012,7.08,2.556213140487671,3,103
616,text_10_L1,6,damit,0.000912,5.96,1.9827741384506226,5,104
617,text_10_L1,6,in,0.0174,7.24,3.5957746505737305,2,105
618,text_10_L1,6,den,0.01,7.0,2.433985710144043,3,106
619,text_10_L1,6,deutschsprachigen,1.12e-05,4.05,10.109527587890625,17,107
620,text_10_L1,6,Ländern,8.13e-05,4.91,0.4632546901702881,7,108
621,text_10_L1,6,der,0.0288,7.46,2.4146902561187744,3,109
622,text_10_L1,6,strengen,7.08e-06,3.85,0.0009922825265675783,8,110
623,text_10_L1,6,Lebensmittelgesetzgebung,0.0,0.0,2.9543142318725586,24,111
624,text_10_L1,6,unterstellt.,9.77e-06,3.99,1.637088418006897,12,112
625,text_10_L1,7,Honigbienen,4.9e-07,2.69,13.527308464050293,11,113
626,text_10_L1,7,sind,0.00398,6.6,1.209641933441162,4,114
627,text_10_L1,7,die,0.0302,7.48,2.9736340045928955,3,115
628,text_10_L1,7,wichtigsten,4.9e-05,4.69,1.3619935512542725,11,116
629,text_10_L1,7,Bestäuber,1.74e-07,2.24,0.21914047002792358,9,117
630,text_10_L1,7,von,0.00977,6.99,1.6289262771606445,3,118
631,text_10_L1,7,den,0.01,7.0,0.21637757122516632,3,119
632,text_10_L1,7,Blütenpflanzen.,2.69e-07,2.43,2.3593196868896484,15,120
633,text_10_L1,8,Wegen,0.000468,5.67,9.177042007446289,5,121
634,text_10_L1,8,ihrer,0.000575,5.76,4.301686763763428,5,122
635,text_10_L1,8,Bestäubungsleistung,1.62e-08,1.21,10.945834159851074,19,123
636,text_10_L1,8,ist,0.012,7.08,1.5416653156280518,3,124
637,text_10_L1,8,die,0.0302,7.48,0.40314435958862305,3,125
638,text_10_L1,8,Honigbiene,3.8e-07,2.58,0.7422441840171814,10,126
639,text_10_L1,8,nach,0.00363,6.56,2.3033511638641357,4,127
640,text_10_L1,8,Rind,3.47e-06,3.54,0.2866328954696655,4,128
641,text_10_L1,8,und,0.0263,7.42,0.7389018535614014,3,129
642,text_10_L1,8,Schwein,1.29e-05,4.11,0.003214670345187187,7,130
643,text_10_L1,8,weltweit,6.03e-05,4.78,0.00012766500003635883,8,131
644,text_10_L1,8,das,0.0145,7.16,4.86639404296875,3,132
645,text_10_L1,8,drittwichtigste,4.79e-08,1.68,0.03344305604696274,15,133
646,text_10_L1,8,Nutztier,2.29e-07,2.36,0.03972671926021576,8,134
647,text_10_L1,8,in,0.0174,7.24,0.06420592218637466,2,135
648,text_10_L1,8,der,0.0288,7.46,0.5421834588050842,3,136
649,text_10_L1,8,Landwirtschaft.,2.82e-05,4.45,0.2055416852235794,15,137
650,text_10_L1,9,Neben,0.000295,5.47,6.701180934906006,5,138
651,text_10_L1,9,der,0.0288,7.46,1.5482405424118042,3,139
652,text_10_L1,9,ökologischen,5.01e-06,3.7,0.0003840185818262398,12,140
653,text_10_L1,9,Bedeutung,9.55e-05,4.98,0.00027021096320822835,9,141
654,text_10_L1,9,der,0.0288,7.46,2.0287487506866455,3,142
655,text_10_L1,9,Honigbienen,4.9e-07,2.69,8.31069278717041,11,143
656,text_10_L1,9,als,0.00513,6.71,3.222263813018799,3,144
657,text_10_L1,9,Bestäuber,1.74e-07,2.24,0.17639119923114777,9,145
658,text_10_L1,9,von,0.00977,6.99,0.00046993177966214716,3,146
659,text_10_L1,9,Wild-,3.16e-05,4.5,2.638345956802368,5,147
660,text_10_L1,9,und,0.0263,7.42,0.00010013079008786008,3,148
661,text_10_L1,9,Kulturpflanzen,5.13e-07,2.71,0.25799858570098877,14,149
662,text_10_L1,9,hat,0.00398,6.6,1.9065635204315186,3,150
663,text_10_L1,9,die,0.0302,7.48,3.062041997909546,3,151
664,text_10_L1,9,Imkerei,9.33e-07,2.97,2.1310665607452393,7,152
665,text_10_L1,9,einen,0.00302,6.48,0.0009509570081718266,5,153
666,text_10_L1,9,großen,0.000355,5.55,0.010516110807657242,6,154
667,text_10_L1,9,ökonomischen,6.31e-06,3.8,1.24808669090271,12,155
668,text_10_L1,9,Nutzen,0.000107,5.03,2.1946656703948975,6,156
669,text_10_L1,9,für,0.00759,6.88,0.4436802566051483,3,157
670,text_10_L1,9,die,0.0302,7.48,0.023058727383613586,3,158
671,text_10_L1,9,"Landwirtschaft,",2.82e-05,4.45,3.6083011627197266,15,159
672,text_10_L1,9,wo,0.000794,5.9,0.022239454090595245,2,160
673,text_10_L1,9,sie,0.00661,6.82,3.094465494155884,3,161
674,text_10_L1,9,den,0.01,7.0,0.8641818761825562,3,162
675,text_10_L1,9,Ertrag,4.79e-06,3.68,2.1204895973205566,6,163
676,text_10_L1,9,und,0.0263,7.42,0.010576977394521236,3,164
677,text_10_L1,9,die,0.0302,7.48,2.2539825439453125,3,165
678,text_10_L1,9,Qualität,6.31e-05,4.8,2.8692879676818848,8,166
679,text_10_L1,9,von,0.00977,6.99,3.6521899700164795,3,167
680,text_10_L1,9,Obst,1.7e-05,4.23,0.841850757598877,4,168
681,text_10_L1,9,und,0.0263,7.42,1.5428593158721924,3,169
682,text_10_L1,9,Gemüse,2.14e-05,4.33,0.519099771976471,6,170
683,text_10_L1,9,erhöht.,3.89e-05,4.59,1.7751541137695312,7,171
684,text_10_L1,1,Der,0.0288,7.46,3.388126850128174,3,1
685,text_10_L1,1,Imker,2.09e-06,3.32,9.516945838928223,5,2
686,text_10_L1,1,beschäftigt,6.31e-05,4.8,9.107853889465332,11,3
687,text_10_L1,1,sich,0.00617,6.79,0.055439483374357224,4,4
688,text_10_L1,1,mit,0.00955,6.98,0.6910315752029419,3,5
689,text_10_L1,1,der,0.0288,7.46,0.42480912804603577,3,6
690,text_10_L1,1,"Haltung,",3.24e-05,4.51,4.338654518127441,8,7
691,text_10_L1,1,Vermehrung,2.04e-06,3.31,4.072422981262207,10,8
692,text_10_L1,1,und,0.0263,7.42,0.00029976642690598965,3,9
693,text_10_L1,1,Züchtung,1.02e-06,3.01,4.034296989440918,8,10
694,text_10_L1,1,von,0.00977,6.99,1.0419247150421143,3,11
695,text_10_L1,1,Honigbienen,4.9e-07,2.69,1.8313809633255005,11,12
696,text_10_L1,1,sowie,0.00049,5.69,0.0032431883737444878,5,13
697,text_10_L1,1,mit,0.00955,6.98,0.29649817943573,3,14
698,text_10_L1,1,der,0.0288,7.46,0.2864348590373993,3,15
699,text_10_L1,1,Produktion,4.79e-05,4.68,0.00301133724860847,10,16
700,text_10_L1,1,von,0.00977,6.99,0.16917750239372253,3,17
701,text_10_L1,1,Honig,1.12e-05,4.05,1.7048205137252808,5,18
702,text_10_L1,1,und,0.0263,7.42,0.12656047940254211,3,19
703,text_10_L1,1,weiterer,4.79e-05,4.68,3.31312894821167,8,20
704,text_10_L1,1,Bienenprodukte.,2.51e-08,1.4,1.1675795316696167,15,21
705,text_10_L1,2,Wirtschaftlich,1.66e-05,4.22,11.034524917602539,14,22
706,text_10_L1,2,relevanter,1.62e-06,3.21,8.412774085998535,10,23
707,text_10_L1,2,ist,0.012,7.08,7.836019515991211,3,24
708,text_10_L1,2,heute,0.000759,5.88,0.5767542719841003,5,25
709,text_10_L1,2,die,0.0302,7.48,3.967538833618164,3,26
710,text_10_L1,2,Bestäubungsleistung,1.62e-08,1.21,12.88033390045166,19,27
711,text_10_L1,2,der,0.0288,7.46,1.216251015663147,3,28
712,text_10_L1,2,Honigbienen,4.9e-07,2.69,1.5152157545089722,11,29
